split,cell_emb,drug_emb,model,variant,inert_embedding,grouping,metric,value,se,n_seeds_or_folds,n_units,run_dir
lodo_loo,scgpt_pan,molformer,mlp,full,none,within_drug,AUROC,0.4239797263980056,0.022716026271297974,3,10.0,results/zenodo/grid/lodo_loo__scgpt_pan__molformer__mlp
lodo_loo,scgpt_pan,molformer,mlp,full,none,within_cell_line,MCC,0.0114168237807765,0.011698386714538319,3,12.0,results/zenodo/grid/lodo_loo__scgpt_pan__molformer__mlp
lodo_loo,scgpt_pan,molformer,mlp,full,none,within_cell_line,AUROC,0.4730135244096741,0.008709599846082296,3,12.0,results/zenodo/grid/lodo_loo__scgpt_pan__molformer__mlp
lodo_loo,scgpt_pan,molformer,mlp,full,none,overall,MCC,-0.0136636715996335,0.0318058085620513,10,,results/zenodo/grid/lodo_loo__scgpt_pan__molformer__mlp
lodo_loo,scgpt_pan,molformer,mlp,full,none,overall,AUROC,0.4239797263980056,0.0569240083220015,10,,results/zenodo/grid/lodo_loo__scgpt_pan__molformer__mlp
lodo_loo,scgpt_pan,molformer,xrfm,full,none,within_drug,MCC,0.0759894217872435,0.007992383577709329,3,10.0,results/zenodo/grid/lodo_loo__scgpt_pan__molformer__xrfm
lodo_loo,scgpt_pan,molformer,xrfm,full,none,within_drug,AUROC,0.5517802700731378,0.013845997284450177,3,10.0,results/zenodo/grid/lodo_loo__scgpt_pan__molformer__xrfm
lodo_loo,scgpt_pan,molformer,xrfm,full,none,within_cell_line,MCC,0.03538341291592954,0.006453787029960817,3,12.0,results/zenodo/grid/lodo_loo__scgpt_pan__molformer__xrfm
lodo_loo,scgpt_pan,molformer,xrfm,full,none,within_cell_line,AUROC,0.4999480341089286,0.004741321875389304,3,12.0,results/zenodo/grid/lodo_loo__scgpt_pan__molformer__xrfm
lodo_loo,scgpt_pan,molformer,xrfm,full,none,overall,MCC,0.0759894217872435,0.0621500999717977,10,,results/zenodo/grid/lodo_loo__scgpt_pan__molformer__xrfm
lodo_loo,scgpt_pan,molformer,xrfm,full,none,overall,AUROC,0.5517802700731378,0.0560112805644336,10,,results/zenodo/grid/lodo_loo__scgpt_pan__molformer__xrfm
lodo_loo,scgpt_pan,morgan,lightgbm,full,none,within_drug,MCC,0.18524996127821738,0.00832989313819619,3,10.0,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__lightgbm
lodo_loo,scgpt_pan,morgan,lightgbm,full,none,within_drug,AUROC,0.6201075693252089,0.00856642998870234,3,10.0,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__lightgbm
lodo_loo,scgpt_pan,morgan,lightgbm,full,none,within_cell_line,MCC,0.06396450712146126,0.004898973092479759,3,12.0,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__lightgbm
lodo_loo,scgpt_pan,morgan,lightgbm,full,none,within_cell_line,AUROC,0.5099161691364228,0.004590001521004971,3,12.0,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__lightgbm
lodo_loo,scgpt_pan,morgan,lightgbm,full,none,overall,MCC,0.1852499612782174,0.1347547969828217,10,,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__lightgbm
lodo_loo,scgpt_pan,morgan,lightgbm,full,none,overall,AUROC,0.6201075693252089,0.0859215502144498,10,,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__lightgbm
lodo_loo,scgpt_pan,morgan,mlp,full,none,within_drug,MCC,-0.014707282083663982,0.023256317891012443,3,10.0,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__mlp
lodo_loo,scgpt_pan,morgan,mlp,full,none,within_drug,AUROC,0.46443086259776845,0.012527523413803135,3,10.0,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__mlp
lodo_loo,scgpt_pan,morgan,mlp,full,none,within_cell_line,MCC,-0.011719965501191662,0.015413595046569034,3,12.0,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__mlp
lodo_loo,scgpt_pan,morgan,mlp,full,none,within_cell_line,AUROC,0.4793607165836637,0.0023608176756149887,3,12.0,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__mlp
lodo_loo,scgpt_pan,morgan,mlp,full,none,overall,MCC,-0.0147072820836639,0.0380909128144726,10,,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__mlp
lodo_loo,scgpt_pan,morgan,mlp,full,none,overall,AUROC,0.4644308625977684,0.0427346939673049,10,,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__mlp
lodo_loo,scgpt_pan,morgan,xrfm,full,none,within_drug,MCC,0.02054941549934474,0.02288577313613995,3,10.0,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__xrfm
lodo_loo,scgpt_pan,morgan,xrfm,full,none,within_drug,AUROC,0.539730207704479,0.013308260334697038,3,10.0,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__xrfm
lodo_loo,scgpt_pan,morgan,xrfm,full,none,within_cell_line,MCC,-0.05896922491173129,0.019262558132092506,3,12.0,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__xrfm
lodo_loo,scgpt_pan,morgan,xrfm,full,none,within_cell_line,AUROC,0.4463973822847531,0.013954080466135834,3,12.0,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__xrfm
lodo_loo,scgpt_pan,morgan,xrfm,full,none,overall,MCC,0.0205494154993447,0.0720160156598495,10,,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__xrfm
lodo_loo,scgpt_pan,morgan,xrfm,full,none,overall,AUROC,0.539730207704479,0.070199626225462,10,,results/zenodo/grid/lodo_loo__scgpt_pan__morgan__xrfm
lodo_loo,scvi,biomed,lightgbm,full,none,within_drug,MCC,0.1784167118458424,0.00549532359807995,3,10.0,results/zenodo/grid/lodo_loo__scvi__biomed__lightgbm
lodo_loo,scvi,biomed,lightgbm,full,none,within_drug,AUROC,0.6576125514632999,0.0024845361163304013,3,10.0,results/zenodo/grid/lodo_loo__scvi__biomed__lightgbm
lodo_loo,scvi,biomed,lightgbm,full,none,within_cell_line,MCC,0.1529593366090528,0.008112623198561349,3,12.0,results/zenodo/grid/lodo_loo__scvi__biomed__lightgbm
lodo_loo,scvi,biomed,lightgbm,full,none,within_cell_line,AUROC,0.6030534961344274,0.01112576383948118,3,12.0,results/zenodo/grid/lodo_loo__scvi__biomed__lightgbm
lodo_loo,scvi,biomed,lightgbm,full,none,overall,MCC,0.1784167118458424,0.0838939433427467,10,,results/zenodo/grid/lodo_loo__scvi__biomed__lightgbm
lodo_loo,scvi,biomed,lightgbm,full,none,overall,AUROC,0.6576125514632999,0.0672740341309554,10,,results/zenodo/grid/lodo_loo__scvi__biomed__lightgbm
lodo_loo,scvi,biomed,mlp,full,none,within_drug,MCC,0.061148296860181646,0.002872144174864914,3,10.0,results/zenodo/grid/lodo_loo__scvi__biomed__mlp
lodo_loo,scvi,biomed,mlp,full,none,within_drug,AUROC,0.5760708154487529,0.010657949910409093,3,10.0,results/zenodo/grid/lodo_loo__scvi__biomed__mlp
lodo_loo,scvi,biomed,mlp,full,none,within_cell_line,MCC,-0.009942613349762323,0.01451570981236699,3,12.0,results/zenodo/grid/lodo_loo__scvi__biomed__mlp
lodo_loo,scvi,biomed,mlp,full,none,within_cell_line,AUROC,0.5039338146888355,0.016770036623892898,3,12.0,results/zenodo/grid/lodo_loo__scvi__biomed__mlp
lodo_loo,scvi,biomed,mlp,full,none,overall,MCC,0.0611482968601816,0.0646033566195065,10,,results/zenodo/grid/lodo_loo__scvi__biomed__mlp
lodo_loo,scvi,biomed,mlp,full,none,overall,AUROC,0.5760708154487529,0.0555126252228082,10,,results/zenodo/grid/lodo_loo__scvi__biomed__mlp
lodo_loo,scvi,biomed,xrfm,full,none,within_drug,MCC,0.043737003790196106,0.00811120001655187,3,10.0,results/zenodo/grid/lodo_loo__scvi__biomed__xrfm
lodo_loo,scvi,biomed,xrfm,full,none,within_drug,AUROC,0.582152165011586,0.011344772422272527,3,10.0,results/zenodo/grid/lodo_loo__scvi__biomed__xrfm
lodo_loo,scvi,biomed,xrfm,full,none,within_cell_line,MCC,0.028620533984408045,0.010826213077830328,3,12.0,results/zenodo/grid/lodo_loo__scvi__biomed__xrfm
lodo_loo,scvi,biomed,xrfm,full,none,within_cell_line,AUROC,0.5448455086947187,0.018609098692801113,3,12.0,results/zenodo/grid/lodo_loo__scvi__biomed__xrfm
lodo_loo,scvi,biomed,xrfm,full,none,overall,MCC,0.0437370037901961,0.0354696662378145,10,,results/zenodo/grid/lodo_loo__scvi__biomed__xrfm
lodo_loo,scvi,biomed,xrfm,full,none,overall,AUROC,0.5821521650115861,0.0289282436526814,10,,results/zenodo/grid/lodo_loo__scvi__biomed__xrfm
lodo_loo,scvi,chemberta,lightgbm,full,none,within_drug,MCC,0.16095836541461023,0.0033603607369642593,3,10.0,results/zenodo/grid/lodo_loo__scvi__chemberta__lightgbm
lodo_loo,scvi,chemberta,lightgbm,full,none,within_drug,AUROC,0.646082398404848,0.0011696164049889162,3,10.0,results/zenodo/grid/lodo_loo__scvi__chemberta__lightgbm
lodo_loo,scvi,chemberta,lightgbm,full,none,within_cell_line,MCC,0.15173643467960185,0.017312305236398942,3,12.0,results/zenodo/grid/lodo_loo__scvi__chemberta__lightgbm
lodo_loo,scvi,chemberta,lightgbm,full,none,within_cell_line,AUROC,0.5995838775201189,0.007510250546584151,3,12.0,results/zenodo/grid/lodo_loo__scvi__chemberta__lightgbm
lodo_loo,scvi,chemberta,lightgbm,full,none,overall,MCC,0.1609583654146102,0.1037099255705996,10,,results/zenodo/grid/lodo_loo__scvi__chemberta__lightgbm
lodo_loo,scvi,chemberta,lightgbm,full,none,overall,AUROC,0.646082398404848,0.0746064546068191,10,,results/zenodo/grid/lodo_loo__scvi__chemberta__lightgbm
lodo_loo,scvi,chemberta,mlp,full,none,within_drug,MCC,0.032914091707577676,0.017268159253220994,3,10.0,results/zenodo/grid/lodo_loo__scvi__chemberta__mlp
lodo_loo,scvi,chemberta,mlp,full,none,within_drug,AUROC,0.5855399947560497,0.01662442766548697,3,10.0,results/zenodo/grid/lodo_loo__scvi__chemberta__mlp
lodo_loo,scvi,chemberta,mlp,full,none,within_cell_line,MCC,0.041462102140043054,0.028200723579385592,3,12.0,results/zenodo/grid/lodo_loo__scvi__chemberta__mlp
lodo_loo,scvi,chemberta,mlp,full,none,within_cell_line,AUROC,0.5314372111263228,0.02877883660429267,3,12.0,results/zenodo/grid/lodo_loo__scvi__chemberta__mlp
lodo_loo,scvi,chemberta,mlp,full,none,overall,MCC,0.0329140917075776,0.0441154904200865,10,,results/zenodo/grid/lodo_loo__scvi__chemberta__mlp
lodo_loo,scvi,chemberta,mlp,full,none,overall,AUROC,0.5855399947560498,0.0491164520926477,10,,results/zenodo/grid/lodo_loo__scvi__chemberta__mlp
lodo_loo,scvi,chemberta,xrfm,full,none,within_drug,MCC,0.024162775281337895,0.04658565449470756,3,10.0,results/zenodo/grid/lodo_loo__scvi__chemberta__xrfm
lodo_loo,scvi,chemberta,xrfm,full,none,within_drug,AUROC,0.5592317811535165,0.027769342849346602,3,10.0,results/zenodo/grid/lodo_loo__scvi__chemberta__xrfm
lodo_loo,scvi,chemberta,xrfm,full,none,within_cell_line,MCC,0.052544290285920024,0.03475634177153572,3,12.0,results/zenodo/grid/lodo_loo__scvi__chemberta__xrfm
lodo_loo,scvi,chemberta,xrfm,full,none,within_cell_line,AUROC,0.530327477173965,0.023444387164205143,3,12.0,results/zenodo/grid/lodo_loo__scvi__chemberta__xrfm
lodo_loo,scvi,chemberta,xrfm,full,none,overall,MCC,0.0241627752813379,0.0489174584854942,10,,results/zenodo/grid/lodo_loo__scvi__chemberta__xrfm
lodo_loo,scvi,chemberta,xrfm,full,none,overall,AUROC,0.5592317811535166,0.0480231277373052,10,,results/zenodo/grid/lodo_loo__scvi__chemberta__xrfm
lodo_loo,scvi,maccs,lightgbm,full,none,within_drug,MCC,0.16466097076361422,0.014607570659023286,3,10.0,results/zenodo/grid/lodo_loo__scvi__maccs__lightgbm
lodo_loo,scvi,maccs,lightgbm,full,none,within_drug,AUROC,0.6441651785226533,0.004238534900083702,3,10.0,results/zenodo/grid/lodo_loo__scvi__maccs__lightgbm
lodo_loo,scvi,maccs,lightgbm,full,none,within_cell_line,MCC,0.164339877447691,0.015742135660500808,3,12.0,results/zenodo/grid/lodo_loo__scvi__maccs__lightgbm
lodo_loo,scvi,maccs,lightgbm,full,none,within_cell_line,AUROC,0.6128721003358354,0.007682890001089467,3,12.0,results/zenodo/grid/lodo_loo__scvi__maccs__lightgbm
lodo_loo,scvi,maccs,lightgbm,full,none,overall,MCC,0.1646609707636142,0.1046624389185531,10,,results/zenodo/grid/lodo_loo__scvi__maccs__lightgbm
lodo_loo,scvi,maccs,lightgbm,full,none,overall,AUROC,0.6441651785226533,0.075447023111372,10,,results/zenodo/grid/lodo_loo__scvi__maccs__lightgbm
lodo_loo,scvi,maccs,mlp,full,none,within_drug,MCC,0.079794105169178,0.008302614783231892,3,10.0,results/zenodo/grid/lodo_loo__scvi__maccs__mlp
lodo_loo,scvi,maccs,mlp,full,none,within_drug,AUROC,0.6055894658509361,0.007840177068810137,3,10.0,results/zenodo/grid/lodo_loo__scvi__maccs__mlp
lodo_loo,scvi,maccs,mlp,full,none,within_cell_line,MCC,0.030241416377933178,0.014326878084835694,3,12.0,results/zenodo/grid/lodo_loo__scvi__maccs__mlp
lodo_loo,scvi,maccs,mlp,full,none,within_cell_line,AUROC,0.5425393115978178,0.025588121257400957,3,12.0,results/zenodo/grid/lodo_loo__scvi__maccs__mlp
lodo_loo,scvi,maccs,mlp,full,none,overall,MCC,0.079794105169178,0.0623073747953521,10,,results/zenodo/grid/lodo_loo__scvi__maccs__mlp
lodo_loo,scvi,maccs,mlp,full,none,overall,AUROC,0.605589465850936,0.0501667009092665,10,,results/zenodo/grid/lodo_loo__scvi__maccs__mlp
lodo_loo,scvi,maccs,xrfm,full,none,within_drug,MCC,0.04975638291906673,0.01711564952930025,3,10.0,results/zenodo/grid/lodo_loo__scvi__maccs__xrfm
lodo_loo,scvi,maccs,xrfm,full,none,within_drug,AUROC,0.5504933396207384,0.027217378930830424,3,10.0,results/zenodo/grid/lodo_loo__scvi__maccs__xrfm
lodo_loo,scvi,maccs,xrfm,full,none,within_cell_line,MCC,0.048334654289503044,0.0504208758249847,3,12.0,results/zenodo/grid/lodo_loo__scvi__maccs__xrfm
lodo_loo,scvi,maccs,xrfm,full,none,within_cell_line,AUROC,0.5432485520401041,0.0359247117035766,3,12.0,results/zenodo/grid/lodo_loo__scvi__maccs__xrfm
lodo_loo,scvi,maccs,xrfm,full,none,overall,MCC,0.0497563829190667,0.0517382738510671,10,,results/zenodo/grid/lodo_loo__scvi__maccs__xrfm
lodo_loo,scvi,maccs,xrfm,full,none,overall,AUROC,0.5504933396207383,0.0391867243182709,10,,results/zenodo/grid/lodo_loo__scvi__maccs__xrfm
lodo_loo,scvi,materials,lightgbm,full,none,within_drug,MCC,0.11109983177341813,0.009336838556416132,3,10.0,results/zenodo/grid/lodo_loo__scvi__materials__lightgbm
lodo_loo,scvi,materials,lightgbm,full,none,within_drug,AUROC,0.6350720024668709,0.004831426819385149,3,10.0,results/zenodo/grid/lodo_loo__scvi__materials__lightgbm
lodo_loo,scvi,materials,lightgbm,full,none,within_cell_line,MCC,0.13973324623420272,0.007763028317760391,3,12.0,results/zenodo/grid/lodo_loo__scvi__materials__lightgbm
lodo_loo,scvi,materials,lightgbm,full,none,within_cell_line,AUROC,0.5827673930726074,0.015540038463210623,3,12.0,results/zenodo/grid/lodo_loo__scvi__materials__lightgbm
lodo_loo,scvi,materials,lightgbm,full,none,overall,MCC,0.1110998317734181,0.0677924486967348,10,,results/zenodo/grid/lodo_loo__scvi__materials__lightgbm
lodo_loo,scvi,materials,lightgbm,full,none,overall,AUROC,0.6350720024668709,0.0721699105445969,10,,results/zenodo/grid/lodo_loo__scvi__materials__lightgbm
lodo_loo,scvi,materials,mlp,full,none,within_drug,MCC,0.014788976554541608,0.021871324076609886,3,10.0,results/zenodo/grid/lodo_loo__scvi__materials__mlp
lodo_loo,scvi,materials,mlp,full,none,within_drug,AUROC,0.5999149814489012,0.015171293368239082,3,10.0,results/zenodo/grid/lodo_loo__scvi__materials__mlp
lodo_loo,scvi,materials,mlp,full,none,within_cell_line,MCC,0.012887972817399186,0.020661886309758973,3,12.0,results/zenodo/grid/lodo_loo__scvi__materials__mlp
lodo_loo,scvi,materials,mlp,full,none,within_cell_line,AUROC,0.5227442037014821,0.030014080866229562,3,12.0,results/zenodo/grid/lodo_loo__scvi__materials__mlp
lodo_loo,scvi,materials,mlp,full,none,overall,MCC,0.0147889765545416,0.0577227701852814,10,,results/zenodo/grid/lodo_loo__scvi__materials__mlp
lodo_loo,scvi,materials,mlp,full,none,overall,AUROC,0.5999149814489012,0.050597392758069,10,,results/zenodo/grid/lodo_loo__scvi__materials__mlp
lodo_loo,scvi,materials,xrfm,full,none,within_drug,MCC,0.01847079539981039,0.030509967790968658,3,10.0,results/zenodo/grid/lodo_loo__scvi__materials__xrfm
lodo_loo,scvi,materials,xrfm,full,none,within_drug,AUROC,0.5536613219809214,0.023552148797724572,3,10.0,results/zenodo/grid/lodo_loo__scvi__materials__xrfm
lodo_loo,scvi,materials,xrfm,full,none,within_cell_line,MCC,0.031715215181985126,0.027906878392044778,3,12.0,results/zenodo/grid/lodo_loo__scvi__materials__xrfm
lodo_loo,scvi,materials,xrfm,full,none,within_cell_line,AUROC,0.5534945479257701,0.026852163448373552,3,12.0,results/zenodo/grid/lodo_loo__scvi__materials__xrfm
lodo_loo,scvi,materials,xrfm,full,none,overall,MCC,0.0184707953998104,0.0579303081145426,10,,results/zenodo/grid/lodo_loo__scvi__materials__xrfm
lodo_loo,scvi,materials,xrfm,full,none,overall,AUROC,0.5536613219809216,0.0409146827179885,10,,results/zenodo/grid/lodo_loo__scvi__materials__xrfm
lodo_loo,scvi,molformer,lightgbm,full,none,within_drug,MCC,0.17881232055842788,0.0031505616125329585,3,10.0,results/zenodo/grid/lodo_loo__scvi__molformer__lightgbm
lodo_loo,scvi,molformer,lightgbm,full,none,within_drug,AUROC,0.6471874035892263,0.0041479183333432415,3,10.0,results/zenodo/grid/lodo_loo__scvi__molformer__lightgbm
lodo_loo,scvi,molformer,lightgbm,full,none,within_cell_line,MCC,0.16058384211737742,0.01802502401915123,3,12.0,results/zenodo/grid/lodo_loo__scvi__molformer__lightgbm
lodo_loo,scvi,molformer,lightgbm,full,none,within_cell_line,AUROC,0.6115501697970838,0.006941406854862173,3,12.0,results/zenodo/grid/lodo_loo__scvi__molformer__lightgbm
lodo_loo,scvi,molformer,lightgbm,full,none,overall,MCC,0.1788123205584278,0.1081241472723743,10,,results/zenodo/grid/lodo_loo__scvi__molformer__lightgbm
lodo_loo,scvi,molformer,lightgbm,full,none,overall,AUROC,0.6471874035892263,0.0720710743277514,10,,results/zenodo/grid/lodo_loo__scvi__molformer__lightgbm
lodo_loo,scvi,molformer,mlp,full,none,within_drug,MCC,0.03709313432472506,0.021563103307367285,3,10.0,results/zenodo/grid/lodo_loo__scvi__molformer__mlp
lodo_loo,scvi,molformer,mlp,full,none,within_drug,AUROC,0.5462156447861083,0.026694872857251112,3,10.0,results/zenodo/grid/lodo_loo__scvi__molformer__mlp
lodo_loo,scvi,molformer,mlp,full,none,within_cell_line,MCC,0.004644256781490058,0.05284554069025445,3,12.0,results/zenodo/grid/lodo_loo__scvi__molformer__mlp
lodo_loo,scvi,molformer,mlp,full,none,within_cell_line,AUROC,0.5048448635818784,0.03559527530352419,3,12.0,results/zenodo/grid/lodo_loo__scvi__molformer__mlp
lodo_loo,scvi,molformer,mlp,full,none,overall,MCC,0.037093134324725,0.0416562086744677,10,,results/zenodo/grid/lodo_loo__scvi__molformer__mlp
lodo_loo,scvi,molformer,mlp,full,none,overall,AUROC,0.5462156447861084,0.0388388576101122,10,,results/zenodo/grid/lodo_loo__scvi__molformer__mlp
lodo_loo,scvi,molformer,xrfm,full,none,within_drug,MCC,0.03522226917187527,0.06296847911218163,3,10.0,results/zenodo/grid/lodo_loo__scvi__molformer__xrfm
lodo_loo,scvi,molformer,xrfm,full,none,within_drug,AUROC,0.5579577437328952,0.03227208332909652,3,10.0,results/zenodo/grid/lodo_loo__scvi__molformer__xrfm
lodo_loo,scvi,molformer,xrfm,full,none,within_cell_line,MCC,0.05556029631206024,0.01712334182878822,3,12.0,results/zenodo/grid/lodo_loo__scvi__molformer__xrfm
lodo_loo,scvi,molformer,xrfm,full,none,within_cell_line,AUROC,0.5571280981656979,0.014377947707017662,3,12.0,results/zenodo/grid/lodo_loo__scvi__molformer__xrfm
lodo_loo,scvi,molformer,xrfm,full,none,overall,MCC,0.0352222691718752,0.0667988570016176,10,,results/zenodo/grid/lodo_loo__scvi__molformer__xrfm
lodo_loo,scvi,molformer,xrfm,full,none,overall,AUROC,0.5579577437328952,0.0498226497654874,10,,results/zenodo/grid/lodo_loo__scvi__molformer__xrfm
lodo_loo,scvi,morgan,lightgbm,full,none,within_drug,MCC,0.1607678092238798,0.02154194287392902,3,10.0,results/zenodo/grid/lodo_loo__scvi__morgan__lightgbm
lodo_loo,scvi,morgan,lightgbm,full,none,within_drug,AUROC,0.654151961281704,0.007691943796952897,3,10.0,results/zenodo/grid/lodo_loo__scvi__morgan__lightgbm
lodo_loo,scvi,morgan,lightgbm,full,none,within_cell_line,MCC,0.16455783457353548,0.014389504780886153,3,12.0,results/zenodo/grid/lodo_loo__scvi__morgan__lightgbm
lodo_loo,scvi,morgan,lightgbm,full,none,within_cell_line,AUROC,0.5903911242103311,0.011635009529802216,3,12.0,results/zenodo/grid/lodo_loo__scvi__morgan__lightgbm
lodo_loo,scvi,morgan,lightgbm,full,none,overall,MCC,0.1607678092238798,0.07532682244265,10,,results/zenodo/grid/lodo_loo__scvi__morgan__lightgbm
lodo_loo,scvi,morgan,lightgbm,full,none,overall,AUROC,0.654151961281704,0.0672217705715317,10,,results/zenodo/grid/lodo_loo__scvi__morgan__lightgbm
lodo_loo,scvi,morgan,mlp,full,none,within_drug,MCC,0.09078157402820665,0.007451376444085464,3,10.0,results/zenodo/grid/lodo_loo__scvi__morgan__mlp
lodo_loo,scvi,morgan,mlp,full,none,within_drug,AUROC,0.5934883728662871,0.014457276744005211,3,10.0,results/zenodo/grid/lodo_loo__scvi__morgan__mlp
lodo_loo,scvi,morgan,mlp,full,none,within_cell_line,MCC,0.06507944988666339,0.023815631869238803,3,12.0,results/zenodo/grid/lodo_loo__scvi__morgan__mlp
lodo_loo,scvi,morgan,mlp,full,none,within_cell_line,AUROC,0.5427724207316736,0.03371846741375983,3,12.0,results/zenodo/grid/lodo_loo__scvi__morgan__mlp
lodo_loo,scvi,morgan,mlp,full,none,overall,MCC,0.0907815740282066,0.042448050449268,10,,results/zenodo/grid/lodo_loo__scvi__morgan__mlp
lodo_loo,scvi,morgan,mlp,full,none,overall,AUROC,0.5934883728662871,0.0372262432417755,10,,results/zenodo/grid/lodo_loo__scvi__morgan__mlp
lodo_loo,scvi,morgan,xrfm,full,none,within_drug,MCC,0.05395657466191245,0.005870555110804454,3,10.0,results/zenodo/grid/lodo_loo__scvi__morgan__xrfm
lodo_loo,scvi,morgan,xrfm,full,none,within_drug,AUROC,0.5444426632174761,0.012455357770418113,3,10.0,results/zenodo/grid/lodo_loo__scvi__morgan__xrfm
lodo_loo,scvi,morgan,xrfm,full,none,within_cell_line,MCC,0.034674918658607536,0.014137331416204926,3,12.0,results/zenodo/grid/lodo_loo__scvi__morgan__xrfm
lodo_loo,scvi,morgan,xrfm,full,none,within_cell_line,AUROC,0.5400151094741118,0.012764428579217547,3,12.0,results/zenodo/grid/lodo_loo__scvi__morgan__xrfm
lodo_loo,scvi,morgan,xrfm,full,none,overall,MCC,0.0539565746619124,0.0266607199951825,10,,results/zenodo/grid/lodo_loo__scvi__morgan__xrfm
lodo_loo,scvi,morgan,xrfm,full,none,overall,AUROC,0.5444426632174763,0.035117534739131,10,,results/zenodo/grid/lodo_loo__scvi__morgan__xrfm
pairzs_withleak,gene_jepa,biomed,lightgbm,full,none,within_drug,MCC,0.1143531354793846,0.03248383497579004,3,10.0,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__lightgbm
pairzs_withleak,gene_jepa,biomed,lightgbm,full,none,within_drug,AUROC,0.5859837658650539,0.012217748648848835,3,10.0,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__lightgbm
pairzs_withleak,gene_jepa,biomed,lightgbm,full,none,within_cell_line,MCC,0.10083838123182322,0.026695916515034994,3,12.0,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__lightgbm
pairzs_withleak,gene_jepa,biomed,lightgbm,full,none,within_cell_line,AUROC,0.5615992400452462,0.013024842522978681,3,12.0,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__lightgbm
pairzs_withleak,gene_jepa,biomed,lightgbm,full,none,overall,MCC,0.0506637054492433,0.0691850277731957,10,,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__lightgbm
pairzs_withleak,gene_jepa,biomed,lightgbm,full,none,overall,AUROC,0.5393795846868656,0.0550582919816377,10,,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__lightgbm
pairzs_withleak,gene_jepa,biomed,mlp,full,none,within_drug,MCC,0.011671386612497836,0.011221529044603395,3,10.0,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__mlp
pairzs_withleak,gene_jepa,biomed,mlp,full,none,within_drug,AUROC,0.4987555391739118,0.004689994108649664,3,10.0,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__mlp
pairzs_withleak,gene_jepa,biomed,mlp,full,none,within_cell_line,MCC,0.04020786528258615,0.006986491911458936,3,12.0,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__mlp
pairzs_withleak,gene_jepa,biomed,mlp,full,none,within_cell_line,AUROC,0.5161345596031316,0.006116725216774662,3,12.0,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__mlp
pairzs_withleak,gene_jepa,biomed,mlp,full,none,overall,MCC,0.0324691917075022,0.0467171151243984,10,,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__mlp
pairzs_withleak,gene_jepa,biomed,mlp,full,none,overall,AUROC,0.5096133461699357,0.0395368709703239,10,,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__mlp
pairzs_withleak,gene_jepa,biomed,xrfm,full,none,within_drug,MCC,0.049177393097005896,0.018592092403288688,3,10.0,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__xrfm
pairzs_withleak,gene_jepa,biomed,xrfm,full,none,within_drug,AUROC,0.5543811973761071,0.0064964352238957935,3,10.0,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__xrfm
pairzs_withleak,gene_jepa,biomed,xrfm,full,none,within_cell_line,MCC,0.10075566887877406,0.014783485815425674,3,12.0,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__xrfm
pairzs_withleak,gene_jepa,biomed,xrfm,full,none,within_cell_line,AUROC,0.5745795692142143,0.006556488054235322,3,12.0,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__xrfm
pairzs_withleak,gene_jepa,biomed,xrfm,full,none,overall,MCC,0.0366047306620357,0.0374977108947403,10,,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__xrfm
pairzs_withleak,gene_jepa,biomed,xrfm,full,none,overall,AUROC,0.5001202540483852,0.0362429059841127,10,,results/zenodo/grid/pairzs_withleak__gene_jepa__biomed__xrfm
pairzs_withleak,gene_jepa,chemberta,lightgbm,full,none,within_drug,MCC,0.10547382455733682,0.03197542109377115,3,10.0,results/zenodo/grid/pairzs_withleak__gene_jepa__chemberta__lightgbm
